fips,dc_count,total_it_load_mw,total_recoverable_kwh,total_heat_delivered_kwh,total_cooling_delivered_kwh,dc_count_hyperscale,it_load_mw_hyperscale,dc_count_ai_specialized,it_load_mw_ai_specialized,dc_count_midsize_colo,it_load_mw_midsize_colo,dc_count_small,it_load_mw_small,total_space_heating_kwh,total_space_heating_mbtu,total_space_cooling_kwh,total_space_cooling_mbtu,heating_coverage_ratio,cooling_coverage_ratio,heating_coverage_pct,cooling_coverage_pct,heating_demand_mw,cooling_demand_mw,heat_delivered_mw,cooling_delivered_mw,county_name,state_abbr,county_label
39093,1,15.0,80416800.0,241250400.0,56291760.0,0,0.0,0,0.0,1,15.0,0,0.0,4204574581.326354,14346605.521076068,365339385.21721953,1246589.860553854,0.057378076029726735,0.15408073226632998,5.737807602972674,15.408073226632998,479.974267274698,41.70540927137209,27.54,6.426,Lorain County,OH,"Lorain County, OH"
39095,2,16.0,87591240.0,262773720.0,61313868.0,0,0.0,0,0.0,1,15.0,1,1.0,6657420552.604286,22716064.279204298,799617287.4812474,2728407.7305408386,0.03947080072885087,0.07667901752491554,3.947080072885087,7.667901752491554,759.9795151374756,91.2805122695488,29.997,6.9993,Lucas County,OH,"Lucas County, OH"
39099,1,50.0,86724000.0,260172000.0,60706799.99999999,1,50.0,0,0.0,0,0.0,0,0.0,3707246323.559997,12649650.884964656,319843242.5295414,1091350.5612512345,0.07017931297053978,0.18980172762097042,7.017931297053978,18.98017276209704,423.2016351095887,36.51178567688829,29.7,6.929999999999999,Mahoning County,OH,"Mahoning County, OH"
39109,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,1177843280.2571032,4018968.525983033,142639074.52955955,486704.7770434404,0.018273500694678004,0.035208501012527614,1.8273500694678004,3.5208501012527615,134.45699546313963,16.282999375520497,2.4569999999999994,0.5732999999999998,Miami County,OH,"Miami County, OH"
39113,5,96.0,335148840.0,1005446520.0,234604188.0,1,50.0,0,0.0,3,45.0,1,1.0,6093162449.309924,20790735.50611326,876704313.8704063,2991439.610938396,0.16501226224714738,0.26759784831477285,16.50122622471474,26.759784831477283,695.5664896472516,100.0804011267587,114.777,26.781299999999998,Montgomery County,OH,"Montgomery County, OH"
39129,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,519212568.07170504,1771627.0104453238,62547293.380204566,213420.24672891796,0.041453773124050325,0.08029297078407925,4.145377312405032,8.029297078407925,59.27084110407591,7.1401019840416176,2.4569999999999994,0.5732999999999998,Pickaway County,OH,"Pickaway County, OH"
39131,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,308799103.1768235,1053666.389511973,28559479.077546492,97448.99805861764,0.06970007289067606,0.17584732502871134,6.970007289067606,17.584732502871134,35.251039175436475,3.2602145065692345,2.4569999999999994,0.5732999999999998,Pike County,OH,"Pike County, OH"
39135,1,20.0,22075199.99999998,66225599.99999994,15452639.999999985,0,0.0,1,20.0,0,0.0,0,0.0,357931813.786021,1221314.1749554612,48261504.86176041,164675.10772201687,0.185022949761015,0.3201856229776157,18.5022949761015,32.01856229776157,40.85979609429464,5.509304207963517,7.559999999999993,1.7639999999999985,Preble County,OH,"Preble County, OH"
39139,1,15.0,80416800.0,241250400.0,56291760.0,0,0.0,0,0.0,1,15.0,0,0.0,1593705279.7562935,5437948.720678199,134116580.66154738,457624.8177716536,0.15137704760373985,0.4197226004594929,15.137704760373985,41.97226004594929,181.92982645619787,15.310111947665225,27.54,6.426,Richland County,OH,"Richland County, OH"
39145,1,50.0,86724000.0,260172000.0,60706799.99999999,1,50.0,0,0.0,0,0.0,0,0.0,659255845.9991443,2249474.5608792123,116600045.92183536,397855.91389182315,0.3946449645898744,0.5206413043841829,39.46449645898744,52.06413043841829,75.25751666656899,13.310507525323672,29.7,6.929999999999999,Scioto County,OH,"Scioto County, OH"
39149,2,65.0,167140800.0,501422400.0,116998560.0,1,50.0,0,0.0,1,15.0,0,0.0,510731848.48493475,1742689.590953082,52309812.05343199,178488.50671962154,0.9817723360848734,2.2366465373741264,98.17723360848734,200.0,58.30272242978707,5.971439732126939,57.24,13.356,Shelby County,OH,"Shelby County, OH"
39151,5,225.5,415605060.00000006,1246815180.0000002,290923542.0,1,221.0,0,0.0,0,0.0,4,4.5,4910929360.982607,16756788.331641914,443746025.78347266,1514124.45190887,0.25388578990892474,0.6556082197837128,25.388578990892473,65.56082197837128,560.6083745413935,50.655939016378156,142.33050000000003,33.210449999999994,Stark County,OH,"Stark County, OH"
39153,8,89.0,306924120.0,920772360.0,214846883.99999997,1,50.0,0,0.0,2,30.0,5,9.0,7397198382.194337,25240291.28221735,715082117.8708324,2439961.727836018,0.1244758234707311,0.3004506456401256,12.44758234707311,30.04506456401256,844.4290390632805,81.63037875237814,105.111,24.525899999999996,Summit County,OH,"Summit County, OH"
39155,2,315.0,600760800.0,1802282400.0,420532560.0,1,300.0,0,0.0,1,15.0,0,0.0,2948942732.18433,10062211.352080904,237521596.3194256,810457.4147085574,0.6111622244576517,1.7705024154286004,61.11622244576517,177.05024154286005,336.63729819455824,27.114337479386485,205.74,48.006,Trumbull County,OH,"Trumbull County, OH"
39159,19,950.0,1647756000.0,4943268000.0,1153429199.9999998,19,950.0,0,0.0,0,0.0,0,0.0,560176292.4068533,1911401.0547257052,69981123.85592821,238785.5319160146,8.824486267993878,16.482004524171284,200.0,200.0,63.9470653432481,7.988712768941577,564.3,131.66999999999996,Union County,OH,"Union County, OH"
39161,1,500.0,867240000.0,2601720000.0,607068000.0,1,500.0,0,0.0,0,0.0,0,0.0,401740047.9324419,1370794.0906322985,29022164.551557157,99027.74659727934,6.476128066867545,20.917392254514947,200.0,200.0,45.86073606534725,3.31303248305447,297.0,69.3,Van Wert County,OH,"Van Wert County, OH"
39165,5,79.4,240856200.0,722568600.0,168599340.0,1,50.0,0,0.0,2,27.0,2,2.4,1846173943.939782,6299407.653422575,348382668.54159546,1188731.1354028566,0.3913870642427226,0.48394870131109846,39.138706424272264,48.39487013110985,210.7504502214363,39.76971102073007,82.485,19.2465,Warren County,OH,"Warren County, OH"
39173,1,50.0,86724000.0,260172000.0,60706799.99999999,1,50.0,0,0.0,0,0.0,0,0.0,1600685280.138762,5461765.473143236,161389858.1614728,550685.1134068042,0.16253788500975402,0.3761500300673292,16.253788500975404,37.61500300673292,182.72663015282671,18.423499790122467,29.7,6.929999999999999,Wood County,OH,"Wood County, OH"
40035,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,90781657.53928556,309759.90651941294,44960890.4207685,153412.94256210187,0.23708886336081525,0.11169947821318434,23.708886336081527,11.169947821318434,10.363202915443557,5.13252173753065,2.4569999999999994,0.5732999999999998,Craig County,OK,"Craig County, OK"
40097,9,450.0,733212000.0,2199636000.0,513248400.0,9,450.0,0,0.0,0,0.0,0,0.0,312614428.96392864,1066684.8228738373,139322314.85500017,475387.52205397,7.03625871425726,3.6838922790951596,200.0,200.0,35.6865786488503,15.904373841894996,251.1,58.59,Mayes County,OK,"Mayes County, OK"
40101,1,70.0,121413599.99999993,364240799.99999976,84989519.99999994,1,70.0,0,0.0,0,0.0,0,0.0,490000390.83330274,1671950.9135787273,240419059.8454115,820343.9716990422,0.7433479785201107,0.3535057497298586,74.33479785201106,35.35057497298586,55.93611767503456,27.445098155868894,41.57999999999997,9.701999999999993,Muskogee County,OK,"Muskogee County, OK"
40109,10,106.25,580952250.0,1742856750.0,406666575.0,0,0.0,0,0.0,7,100.0,3,6.25,6427624621.459122,21931967.93111477,3009877636.7387576,10270129.899177058,0.2711509854171225,0.1351106669707107,27.11509854171225,13.511066697071069,733.7471029062924,343.5933375272554,198.95625,46.423125,Oklahoma County,OK,"Oklahoma County, OK"
40113,1,10.0,53611200.00000001,160833600.00000003,37527840.0,0,0.0,0,0.0,1,10.0,0,0.0,320059513.3529837,1092088.5080112766,118118512.32757203,403037.13689042634,0.5025115432910805,0.31771344948813746,50.25115432910805,31.771344948813745,36.536474127052934,13.483848439220552,18.360000000000003,4.284,Osage County,OK,"Osage County, OK"
40119,1,50.0,86724000.0,260172000.0,60706799.99999999,1,50.0,0,0.0,0,0.0,0,0.0,575422081.942392,1963421.8535230772,222963105.8618949,760781.7779618178,0.4521411467592009,0.2722728487537407,45.214114675920094,27.227284875374067,65.68745227652877,25.452409344965172,29.7,6.929999999999999,Payne County,OK,"Payne County, OK"
40131,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,592614992.1958925,2022086.5047012768,243475649.42766663,830773.4893894172,0.03631922965743218,0.02062673623339898,3.631922965743218,2.062673623339898,67.65011326437129,27.79402390726788,2.4569999999999994,0.5732999999999998,Rogers County,OK,"Rogers County, OK"
40143,16,113.4,623182896.0,1869548688.0,436228027.2,0,0.0,0,0.0,7,105.0,9,8.4,5098738252.050687,17397618.936828736,2310958445.4608297,7885318.372011607,0.36666888857220253,0.18876498106525297,36.66688885722025,18.876498106525297,582.0477456678866,263.8080417192728,213.41879999999998,49.79772,Tulsa County,OK,"Tulsa County, OK"
40145,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,509957242.72404194,1740046.526102898,205418759.69000015,700917.9775261565,0.042206126703934504,0.02444814683711907,4.22061267039345,2.4448146837119067,58.21429711461666,23.449630101598192,2.4569999999999994,0.5732999999999998,Wagoner County,OK,"Wagoner County, OK"
41003,1,15.0,80416800.0,241250400.0,56291760.0,0,0.0,0,0.0,1,15.0,0,0.0,438800930.5392121,1497251.0847319283,35728510.27263382,121910.7504986853,0.5497946408261807,1.5755417612000622,54.979464082618065,157.55417612000622,50.0914304268507,4.078597063086052,27.54,6.426,Benton County,OR,"Benton County, OR"
41011,1,15.0,80416800.0,241250400.0,56291760.0,0,0.0,0,0.0,1,15.0,0,0.0,214882192.35998195,733208.5536035736,7388261.242137143,25209.796491268316,1.1227100642934833,7.619080884546109,112.27100642934833,200.0,24.529930634701138,0.8434088175955643,27.54,6.426,Coos County,OR,"Coos County, OR"
41013,15,750.0,1300860000.0,3902580000.0,910601999.9999999,15,750.0,0,0.0,0,0.0,0,0.0,115372994.98006104,393669.0418372554,8839184.52543324,30160.55276498083,33.825766598799405,103.01877932063738,200.0,200.0,13.170433216901944,1.0090393293873563,445.5,103.94999999999999,Crook County,OR,"Crook County, OR"
41017,2,2.9,20805875.999999996,62417627.999999985,14564113.199999997,0,0.0,0,0.0,0,0.0,2,2.9,1030160170.2362638,3515052.7835903056,111393113.12763429,380089.1198135523,0.06059021674822151,0.13074518514724,6.059021674822151,13.074518514724002,117.59819294934518,12.716108804524461,7.125299999999998,1.6625699999999997,Deschutes County,OR,"Deschutes County, OR"
41029,1,50.0,86724000.0,260172000.0,60706799.99999999,1,50.0,0,0.0,0,0.0,0,0.0,944093383.4264724,3221380.6855115704,146032493.9025224,498283.6058095406,0.27557867110109097,0.41570747973750394,27.557867110109097,41.57074797375039,107.773217286127,16.670376016269678,29.7,6.929999999999999,Jackson County,OR,"Jackson County, OR"
41039,3,45.0,241250400.0,723751200.0,168875280.0,0,0.0,0,0.0,3,45.0,0,0.0,1655166172.622611,5647662.014584861,170631655.77519113,582219.4392000722,0.4372679988095794,0.9897066240891129,43.72679988095794,98.9706624089113,188.94591011673643,19.478499517715882,82.62,19.278,Lane County,OR,"Lane County, OR"
41049,31,1503.75,2628624150.0,7885872450.0,1840036904.9999998,30,1500.0,0,0.0,0,0.0,1,3.75,35875786.32902356,122413.27731628712,4692789.459484003,16012.464011862665,219.81044199776377,392.0987550978521,200.0,200.0,4.095409398290361,0.5357065593018269,900.21375,210.04987499999996,Morrow County,OR,"Morrow County, OR"
41051,9,73.1,415652364.0,1246957092.0,290956654.8,0,0.0,0,0.0,4,60.0,5,13.1,4180769750.0670705,14265380.056533352,524548034.2920532,1789832.378825355,0.2982601689509439,0.5546806694122578,29.826016895094394,55.46806694122578,477.25682078391213,59.879912590417035,142.3467,33.21423,Multnomah County,OR,"Multnomah County, OR"
41059,33,1690.0,2906042400.0,8718127200.0,2034229679.9999998,31,1650.0,2,40.0,0,0.0,0,0.0,388886309.9641871,1326935.3114538211,38217018.349808514,130401.89342615232,22.418190038119008,53.22837227593901,200.0,200.0,44.39341437947341,4.362673327603712,995.22,232.21799999999996,Umatilla County,OR,"Umatilla County, OR"
41067,43,1571.0,4041157068.0,12123471204.0,2828809947.6,18,1196.0,0,0.0,18,355.0,7,20.0,2740784985.077929,9351947.560553774,276411012.5479311,943153.6251773228,4.423357275381196,10.23407107236536,200.0,200.0,312.87499829656724,31.553768555699897,1383.9578999999999,322.92351,Washington County,OR,"Washington County, OR"
42003,25,247.9,969487596.0,2908462788.0,678641317.1999999,2,100.0,0,0.0,8,120.0,15,27.9,16908983563.0388,57695852.99275434,1863696183.3441963,6359196.0224284325,0.17200695577926894,0.36413731125545007,17.200695577926894,36.413731125545006,1930.2492651870775,212.75070586120964,332.0163,77.47046999999999,Allegheny County,PA,"Allegheny County, PA"
42005,2,101.5,184209660.0,552628980.0,128946761.99999999,1,100.0,0,0.0,0,0.0,1,1.5,974106231.725807,3323788.7857333585,64289662.50106458,219365.4575857075,0.5673190069022728,2.005715335616589,56.73190069022728,200.0,111.19934152121084,7.339002568614678,63.0855,14.719949999999999,Armstrong County,PA,"Armstrong County, PA"
42007,3,185.0,375278400.00000006,1125835200.0000002,262694880.00000003,2,170.0,0,0.0,1,15.0,0,0.0,2223299521.648787,7586213.676397735,186740727.570201,637185.8796528408,0.5063803545304983,1.4067358707341748,50.63803545304984,140.67358707341748,253.80131525671084,21.317434654132537,128.52000000000004,29.988000000000003,Beaver County,PA,"Beaver County, PA"
42011,4,10.0,71744399.99999999,215233199.99999997,50221079.99999999,0,0.0,0,0.0,0,0.0,4,10.0,3473882321.104704,11853379.770898849,490994785.3489883,1675343.9288702677,0.06195753917523471,0.10228434496367197,6.19575391752347,10.228434496367198,396.56190880190684,56.049633030706424,24.569999999999997,5.732999999999999,Berks County,PA,"Berks County, PA"
42019,2,16.5,43835040.000000015,131505120.00000004,30684528.000000007,0,0.0,0,0.0,1,15.5,1,1.0,1981520501.5112305,6761229.327067533,191498346.69510865,653419.5516889413,0.06636576300861186,0.1602339055639678,6.6365763008611856,16.02339055639678,226.2009704921496,21.86054186017222,15.012000000000006,3.5028000000000006,Butler County,PA,"Butler County, PA"
42021,1,3.0,21523319.999999996,64569959.999999985,15066323.999999996,0,0.0,0,0.0,0,0.0,1,3.0,2187283270.124035,7463321.111887565,317300037.311463,1082672.78391201,0.029520620800221452,0.04748289388069259,2.952062080022145,4.748289388069258,249.68987101872546,36.22146544651404,7.370999999999998,1.7198999999999995,Cambria County,PA,"Cambria County, PA"
42025,1,80.0,138758399.99999994,416275199.9999998,97130879.99999996,1,80.0,0,0.0,0,0.0,0,0.0,659131994.9366869,2249051.9634672566,76842654.61860803,262198.0492156464,0.6315505895598124,1.2640229633149476,63.15505895598123,126.40229633149475,75.24337841743001,8.771992536370778,47.519999999999975,11.087999999999994,Carbon County,PA,"Carbon County, PA"
42027,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,1289944803.729411,4401474.84248688,139258035.8402281,475168.1929279476,0.01668545812020256,0.03606332639763715,1.668545812020256,3.606332639763715,147.25397302847153,15.89703605482056,2.4569999999999994,0.5732999999999998,Centre County,PA,"Centre County, PA"
42029,4,472.0,816940080.0,2450820240.0,571858056.0,1,450.0,1,20.0,0,0.0,2,2.0,5100473461.462008,17403539.7177399,749227671.4128723,2556471.205190061,0.48050837996076795,0.7632633948524703,48.050837996076794,76.32633948524703,582.2458289340192,85.52827299233702,279.774,65.28059999999999,Chester County,PA,"Chester County, PA"
42041,1,1500.0,2601720000.0,7805160000.0,1821204000.0,1,1500.0,0,0.0,0,0.0,0,0.0,1823097189.740984,6220666.491197181,316182378.73684174,1078859.1741478846,4.281263798727546,5.75997943742395,200.0,200.0,208.11611755034062,36.09387885123764,891.0,207.9,Cumberland County,PA,"Cumberland County, PA"
42043,2,16.0,87591240.0,262773720.0,61313868.0,0,0.0,0,0.0,1,15.0,1,1.0,2466211364.464028,8415063.377565017,465831153.3243674,1589482.0431665136,0.10654955361342583,0.13162251507319422,10.654955361342584,13.162251507319422,281.53097767854194,53.17707229730221,29.997,6.9993,Dauphin County,PA,"Dauphin County, PA"
42051,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,1304806729.7719972,4452185.844537682,158443820.56307173,540632.8147837206,0.01649540848379974,0.03169645860692212,1.6495408483799738,3.169645860692212,148.95053992831018,18.087194128204533,2.4569999999999994,0.5732999999999998,Fayette County,PA,"Fayette County, PA"
42063,1,15.0,80416800.0,241250400.0,56291760.0,0,0.0,0,0.0,1,15.0,0,0.0,1000478467.4414636,3413774.59885265,85600861.54015589,292082.2948973506,0.2411350247416646,0.6576074000562856,24.11350247416646,65.76074000562856,114.20987071249584,9.771787847049758,27.54,6.426,Indiana County,PA,"Indiana County, PA"
42069,11,60.0,158468400.0,475405200.0,110927879.99999999,1,50.0,0,0.0,0,0.0,10,10.0,2560955985.7123165,8738345.479000395,194201358.8197629,662642.6128859833,0.18563583390433339,0.5712003287420429,18.56358339043334,57.120032874204284,292.34657371145164,22.169104888100783,54.27,12.662999999999998,Lackawanna County,PA,"Lackawanna County, PA"
42071,3,55.0,124567199.99999997,373701599.9999999,87197039.99999997,0,0.0,2,40.0,1,15.0,0,0.0,3837735186.234492,13094897.413828531,686063668.4329929,2340946.6577342893,0.09737555664091256,0.12709759168440268,9.737555664091255,12.709759168440268,438.0976239993712,78.31777036906311,42.65999999999998,9.953999999999997,Lancaster County,PA,"Lancaster County, PA"
42077,3,32.0,173369159.99999997,520107479.99999994,121358411.99999999,0,0.0,0,0.0,2,31.0,1,1.0,3005536619.358442,10255317.73145095,473379595.1507864,1615238.3985569945,0.1730497897280724,0.2563659550246214,17.304978972807238,25.63659550246214,343.09778759799565,54.03876656972447,59.37299999999999,13.853699999999998,Lehigh County,PA,"Lehigh County, PA"
42079,10,367.0,701833680.0,2105501040.0,491283575.99999994,7,350.0,0,0.0,1,15.0,2,2.0,3816964908.977389,13024026.278447924,314993153.9016229,1074801.3701401914,0.5516165566646745,1.5596642971911547,55.161655666467446,155.96642971911547,435.726587782807,35.958122591509465,240.354,56.08259999999999,Luzerne County,PA,"Luzerne County, PA"
42085,1,110.0,190792799.9999999,572378399.9999998,133554959.99999993,1,110.0,0,0.0,0,0.0,0,0.0,1549022539.2225554,5285484.865027929,138820692.52714983,473675.91544097406,0.3695094070660023,0.9620681007183417,36.950940706600235,96.20681007183417,176.8290569888762,15.84711101908103,65.33999999999997,15.245999999999992,Mercer County,PA,"Mercer County, PA"
